Season,Rank,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Honors,Contract Age,CY Flag,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Avg. Value
2014,21.0,Eric Bledsoe,25.0,PHO,PG,81.0,81.0,2800.0,468.0,1046.0,0.447,88.0,272.0,0.324,380.0,774.0,0.491,0.489,353.0,441.0,0.8,72.0,351.0,423.0,493.0,127.0,45.0,274.0,189.0,1377.0,2.0,,1,0,18.4,0.555,0.26,0.422,2.8,13.9,8.3,27.9,2.3,1.2,18.1,23.7,4.1,2.9,7.0,0.119,1.6,0.5,2.1,2.9,"$14,000,000"
2014,33.0,Kevin Love,26.0,CLE,PF,75.0,75.0,2532.0,413.0,952.0,0.434,144.0,392.0,0.367,269.0,560.0,0.48,0.509,258.0,321.0,0.804,142.0,589.0,731.0,168.0,51.0,39.0,122.0,140.0,1228.0,0.0,,3,0,18.8,0.562,0.412,0.337,6.5,26.3,16.6,10.7,1.0,1.2,10.0,21.7,5.8,2.9,8.7,0.165,3.2,-0.4,2.7,3.0,"$15,206,485"
2014,35.0,DeMar DeRozan,25.0,TOR,SG,60.0,60.0,2100.0,409.0,990.0,0.413,25.0,88.0,0.284,384.0,902.0,0.426,0.426,361.0,434.0,0.832,41.0,236.0,277.0,210.0,73.0,11.0,137.0,122.0,1204.0,0.0,,2,0,17.4,0.51,0.089,0.438,2.3,12.9,7.6,17.0,1.8,0.4,10.4,28.4,2.6,1.4,4.0,0.09,0.5,-1.4,-0.9,0.6,"$9,500,000"
2014,36.0,Derrick Favors,23.0,UTA,PF,74.0,74.0,2280.0,482.0,918.0,0.525,1.0,6.0,0.167,481.0,912.0,0.527,0.526,222.0,332.0,0.669,196.0,411.0,607.0,112.0,60.0,123.0,121.0,210.0,1187.0,0.0,,1,0,21.8,0.558,0.007,0.362,10.0,20.7,15.4,9.4,1.4,4.3,10.2,23.8,5.0,3.3,8.3,0.175,1.9,0.6,2.5,2.6,"$11,737,500"
2014,41.0,Al Horford,28.0,ATL,C,76.0,76.0,2318.0,519.0,965.0,0.538,11.0,36.0,0.306,508.0,929.0,0.547,0.544,107.0,141.0,0.759,131.0,413.0,544.0,244.0,68.0,98.0,100.0,121.0,1156.0,1.0,AS,4,0,21.4,0.563,0.037,0.146,6.7,19.8,13.4,18.6,1.5,3.5,8.9,22.2,5.1,3.6,8.7,0.179,2.6,1.5,4.1,3.6,"$12,000,000"
2014,43.0,Ty Lawson,27.0,DEN,PG,75.0,75.0,2665.0,404.0,926.0,0.436,70.0,205.0,0.341,334.0,721.0,0.463,0.474,265.0,363.0,0.73,42.0,192.0,234.0,720.0,92.0,9.0,185.0,128.0,1143.0,0.0,,2,0,18.5,0.526,0.221,0.392,1.6,8.1,4.7,43.0,1.7,0.3,14.6,20.6,6.0,1.0,7.0,0.126,3.0,-0.9,2.2,2.8,"$12,000,000"
2014,44.0,Zach Randolph,33.0,MEM,PF,71.0,71.0,2304.0,454.0,932.0,0.487,7.0,20.0,0.35,447.0,912.0,0.49,0.491,228.0,298.0,0.765,225.0,522.0,747.0,153.0,69.0,14.0,156.0,175.0,1143.0,0.0,,4,1,19.5,0.538,0.021,0.32,11.2,25.8,18.5,11.4,1.6,0.5,12.8,24.3,3.4,3.8,7.2,0.149,1.4,-0.1,1.3,1.9,"$16,500,000"
2014,47.0,Mike Conley,27.0,MEM,PG,70.0,70.0,2225.0,393.0,882.0,0.446,107.0,277.0,0.386,286.0,605.0,0.473,0.506,214.0,249.0,0.859,29.0,180.0,209.0,375.0,89.0,14.0,156.0,139.0,1107.0,0.0,,4,0,18.6,0.558,0.314,0.282,1.5,9.2,5.4,28.0,2.1,0.5,13.6,23.7,4.2,2.7,6.8,0.147,2.6,0.2,2.8,2.7,"$8,000,000"
2014,69.0,Tony Parker,32.0,SAS,PG,68.0,68.0,1953.0,404.0,832.0,0.486,38.0,89.0,0.427,366.0,743.0,0.493,0.508,130.0,166.0,0.783,15.0,114.0,129.0,335.0,44.0,2.0,146.0,108.0,976.0,0.0,,4,1,15.9,0.539,0.107,0.2,0.9,6.5,3.7,28.7,1.2,0.1,13.9,24.5,2.4,1.7,4.1,0.1,0.1,-1.4,-1.3,0.3,"$12,500,000"
2014,72.0,Carmelo Anthony,30.0,NYK,SF,40.0,40.0,1428.0,358.0,806.0,0.444,61.0,179.0,0.341,297.0,627.0,0.474,0.482,189.0,237.0,0.797,72.0,192.0,264.0,122.0,40.0,17.0,89.0,87.0,966.0,0.0,AS,3,1,21.5,0.531,0.222,0.294,5.7,16.0,10.7,18.0,1.5,1.0,8.9,32.2,2.2,0.6,2.9,0.097,4.9,-1.9,3.0,1.8,"$21,388,954"
2014,88.0,Serge Ibaka,25.0,OKC,PF,64.0,64.0,2116.0,374.0,786.0,0.476,77.0,205.0,0.376,297.0,581.0,0.511,0.525,92.0,110.0,0.836,135.0,364.0,499.0,55.0,30.0,155.0,97.0,194.0,917.0,0.0,,2,0,16.6,0.549,0.261,0.14,7.0,18.1,12.6,4.2,0.7,5.8,10.4,18.9,2.9,2.7,5.6,0.127,0.5,0.4,0.9,1.6,"$12,350,000"
2014,91.0,Derrick Rose,26.0,CHI,PG,51.0,51.0,1530.0,338.0,835.0,0.405,76.0,271.0,0.28,262.0,564.0,0.465,0.45,152.0,187.0,0.813,35.0,126.0,161.0,251.0,36.0,16.0,161.0,63.0,904.0,0.0,,3,0,15.9,0.493,0.325,0.224,2.6,8.7,5.7,30.7,1.2,0.8,14.9,31.7,0.0,1.2,1.2,0.038,1.6,-2.2,-0.6,0.6,"$18,862,876"
2014,117.0,Kobe Bryant,36.0,LAL,SG,35.0,35.0,1207.0,266.0,713.0,0.373,54.0,184.0,0.293,212.0,529.0,0.401,0.411,196.0,241.0,0.813,26.0,173.0,199.0,197.0,47.0,7.0,128.0,65.0,782.0,2.0,AS,1,0,17.6,0.477,0.258,0.338,2.3,16.5,9.1,29.9,2.0,0.5,13.5,34.9,-0.4,0.6,0.2,0.006,2.0,-1.7,0.3,0.7,"$24,250,000"
2014,134.0,Danilo Gallinari,26.0,DEN,SF,59.0,27.0,1426.0,228.0,568.0,0.401,107.0,301.0,0.355,121.0,267.0,0.453,0.496,171.0,191.0,0.895,31.0,187.0,218.0,83.0,47.0,20.0,57.0,94.0,734.0,0.0,,3,0,16.8,0.563,0.53,0.336,2.3,14.7,8.3,9.4,1.6,1.1,8.0,21.5,3.0,1.0,3.9,0.132,2.6,-0.2,2.4,1.6,"$10,500,000"
2014,148.0,Kevin Durant,26.0,OKC,SF,27.0,27.0,913.0,238.0,467.0,0.51,64.0,159.0,0.403,174.0,308.0,0.565,0.578,146.0,171.0,0.854,16.0,162.0,178.0,110.0,24.0,25.0,74.0,40.0,686.0,0.0,AS,4,0,27.6,0.633,0.34,0.366,1.9,18.7,10.4,22.2,1.3,2.2,12.0,29.1,3.8,1.0,4.8,0.252,8.6,1.4,10.0,2.8,"$17,832,627"
2014,161.0,Dwight Howard,29.0,HOU,C,41.0,41.0,1223.0,251.0,423.0,0.593,1.0,2.0,0.5,250.0,421.0,0.594,0.595,143.0,271.0,0.528,110.0,321.0,431.0,50.0,28.0,53.0,115.0,137.0,646.0,0.0,,2,0,19.2,0.596,0.005,0.641,10.0,28.9,19.5,7.3,1.1,3.4,17.5,23.3,1.4,2.2,3.6,0.14,-0.3,-0.1,-0.4,0.5,"$21,897,818"
2014,162.0,Taj Gibson,29.0,CHI,PF,62.0,17.0,1692.0,254.0,506.0,0.502,0.0,0.0,,254.0,506.0,0.502,0.502,132.0,184.0,0.717,162.0,234.0,396.0,71.0,36.0,75.0,77.0,162.0,640.0,0.0,6MOY-10,2,0,16.1,0.545,0.0,0.364,10.7,14.6,12.7,6.9,1.1,3.2,11.6,17.6,2.7,2.1,4.8,0.137,-0.5,0.1,-0.4,0.7,"$8,250,000"
2014,176.0,Jrue Holiday,24.0,NOP,PG,40.0,37.0,1303.0,238.0,534.0,0.446,51.0,135.0,0.378,187.0,399.0,0.469,0.493,65.0,76.0,0.855,32.0,103.0,135.0,274.0,63.0,23.0,91.0,110.0,592.0,0.0,,2,0,18.8,0.522,0.253,0.142,2.8,9.0,5.9,34.9,2.5,1.3,13.8,23.1,2.3,1.1,3.4,0.124,2.5,0.3,2.8,1.6,"$10,250,001"
2014,198.0,Quincy Pondexter,26.0,2TM,SG,75.0,30.0,1793.0,188.0,447.0,0.421,91.0,244.0,0.373,97.0,203.0,0.478,0.522,71.0,96.0,0.74,53.0,142.0,195.0,94.0,19.0,24.0,51.0,150.0,538.0,0.0,,1,0,9.9,0.55,0.546,0.215,3.4,9.0,6.2,7.7,0.6,1.0,9.4,13.8,2.1,0.8,2.9,0.078,-1.1,-1.0,-2.1,0.0,"$3,500,000"
2014,198.0,Quincy Pondexter,26.0,MEM,SG,30.0,2.0,540.0,48.0,135.0,0.356,17.0,73.0,0.233,31.0,62.0,0.5,0.419,21.0,30.0,0.7,20.0,37.0,57.0,28.0,5.0,5.0,10.0,47.0,134.0,0.0,,1,0,7.1,0.452,0.541,0.222,4.2,7.8,6.0,7.5,0.5,0.8,6.3,13.4,0.2,0.4,0.6,0.051,-2.9,-1.0,-3.9,-0.3,"$3,500,000"
2014,198.0,Quincy Pondexter,26.0,NOP,SF,45.0,28.0,1253.0,140.0,312.0,0.449,74.0,171.0,0.433,66.0,141.0,0.468,0.567,50.0,66.0,0.758,33.0,105.0,138.0,66.0,14.0,19.0,41.0,103.0,404.0,0.0,,1,0,11.1,0.592,0.548,0.212,3.0,9.5,6.3,7.8,0.6,1.2,10.7,13.9,1.9,0.4,2.3,0.089,-0.3,-0.9,-1.3,0.2,"$3,500,000"
2014,207.0,Jared Dudley,29.0,MIL,SG,72.0,22.0,1717.0,198.0,423.0,0.468,74.0,192.0,0.385,124.0,231.0,0.537,0.556,48.0,67.0,0.716,45.0,175.0,220.0,130.0,72.0,11.0,62.0,113.0,518.0,0.0,,4,0,12.3,0.572,0.454,0.158,3.0,11.6,7.3,11.5,2.1,0.5,12.1,13.5,2.0,2.1,4.1,0.116,-0.5,1.0,0.6,1.1,"$4,250,000"
2014,217.0,Joakim Noah,29.0,CHI,C,67.0,67.0,2049.0,190.0,427.0,0.445,0.0,2.0,0.0,190.0,425.0,0.447,0.445,105.0,174.0,0.603,219.0,427.0,646.0,312.0,48.0,74.0,123.0,203.0,485.0,0.0,DPOY-12,4,0,15.3,0.482,0.005,0.407,11.9,22.1,17.1,23.0,1.2,2.6,19.6,13.7,2.4,3.1,5.6,0.13,0.1,2.0,2.1,2.1,"$12,000,000"
2014,246.0,Andrew Bogut,30.0,GSW,C,67.0,65.0,1583.0,200.0,355.0,0.563,0.0,0.0,,200.0,355.0,0.563,0.563,22.0,42.0,0.524,141.0,402.0,543.0,180.0,39.0,113.0,106.0,188.0,422.0,0.0,"DPOY-6,DEF2",1,0,15.8,0.565,0.0,0.118,9.9,26.5,18.5,15.4,1.2,5.3,22.1,13.2,1.9,3.4,5.2,0.159,-0.9,3.3,2.4,1.8,"$12,000,000"
2014,247.0,Kosta Koufos,25.0,MEM,C,81.0,3.0,1348.0,182.0,358.0,0.508,0.0,0.0,,182.0,358.0,0.508,0.508,55.0,85.0,0.647,121.0,305.0,426.0,37.0,29.0,63.0,69.0,148.0,419.0,0.0,,3,1,14.2,0.53,0.0,0.237,10.3,25.8,18.1,4.3,1.1,3.9,14.9,15.8,0.8,2.5,3.3,0.118,-2.0,0.7,-1.2,0.2,"$3,000,000"
2014,305.0,Nick Collison,34.0,OKC,PF,66.0,2.0,1101.0,106.0,253.0,0.419,16.0,60.0,0.267,90.0,193.0,0.466,0.451,45.0,65.0,0.692,90.0,160.0,250.0,90.0,35.0,25.0,45.0,156.0,273.0,0.0,,4,1,11.2,0.485,0.237,0.257,8.9,15.3,12.2,11.6,1.6,1.8,13.8,12.8,1.0,1.2,2.2,0.097,-1.9,0.9,-1.0,0.3,"$2,757,500"
2014,344.0,Larry Sanders,26.0,MIL,C,27.0,26.0,586.0,86.0,172.0,0.5,0.0,0.0,,86.0,172.0,0.5,0.5,24.0,48.0,0.5,67.0,99.0,166.0,23.0,26.0,39.0,28.0,104.0,196.0,0.0,,1,0,15.2,0.507,0.0,0.279,13.2,19.2,16.2,6.3,2.3,5.6,12.7,17.0,0.4,1.2,1.6,0.132,-2.4,1.4,-1.0,0.2,"$11,000,000"
2014,419.0,Paul George,24.0,IND,SF,6.0,0.0,91.0,18.0,49.0,0.367,9.0,22.0,0.409,9.0,27.0,0.333,0.459,8.0,11.0,0.727,4.0,18.0,22.0,6.0,5.0,1.0,12.0,11.0,53.0,0.0,,1,0,13.0,0.492,0.449,0.224,4.9,21.7,13.4,11.8,2.8,0.9,18.2,32.8,-0.2,0.2,0.0,-0.008,-2.3,0.1,-2.2,0.0,"$18,314,532"
2015,1.0,James Harden,26.0,HOU,SG,82.0,82.0,3125.0,710.0,1617.0,0.439,236.0,657.0,0.359,474.0,960.0,0.494,0.512,720.0,837.0,0.86,63.0,438.0,501.0,612.0,139.0,51.0,374.0,229.0,2376.0,3.0,"MVP-9,AS",3,0,25.3,0.598,0.406,0.518,2.2,15.6,8.8,35.4,2.2,1.4,15.9,32.5,10.7,2.6,13.3,0.204,6.4,0.2,6.6,6.8,"$15,756,438"
2015,2.0,Stephen Curry,27.0,GSW,PG,79.0,79.0,2700.0,805.0,1598.0,0.504,402.0,886.0,0.454,403.0,712.0,0.566,0.63,363.0,400.0,0.908,68.0,362.0,430.0,527.0,169.0,15.0,262.0,161.0,2375.0,2.0,"MVP-1,AS,NBA1",3,0,31.5,0.669,0.554,0.25,2.9,13.6,8.6,33.7,3.0,0.4,12.9,32.6,13.8,4.1,17.9,0.318,10.3,1.6,11.9,9.5,"$11,000,000"
2015,3.0,Kevin Durant,27.0,OKC,SF,72.0,72.0,2578.0,698.0,1381.0,0.505,186.0,481.0,0.387,512.0,900.0,0.569,0.573,447.0,498.0,0.898,45.0,544.0,589.0,361.0,69.0,85.0,250.0,137.0,2029.0,1.0,"MVP-5,AS,NBA2",5,1,28.2,0.634,0.348,0.361,2.0,21.8,12.4,24.2,1.3,2.5,13.5,30.6,11.0,3.5,14.5,0.27,8.4,1.6,9.9,7.8,"$17,832,627"
2015,6.0,Russell Westbrook,27.0,OKC,PG,80.0,80.0,2750.0,656.0,1444.0,0.454,101.0,341.0,0.296,555.0,1103.0,0.503,0.489,465.0,573.0,0.812,145.0,481.0,626.0,834.0,163.0,20.0,342.0,200.0,1878.0,18.0,"MVP-4,AS,NBA1",4,0,27.6,0.554,0.236,0.397,6.1,18.1,12.4,49.6,2.9,0.6,16.8,31.6,10.0,4.0,14.0,0.245,6.4,1.4,7.8,6.8,"$15,719,062"
2015,7.0,Paul George,25.0,IND,SF,81.0,81.0,2819.0,605.0,1449.0,0.418,210.0,566.0,0.371,395.0,883.0,0.447,0.49,454.0,528.0,0.86,79.0,484.0,563.0,329.0,152.0,29.0,265.0,230.0,1874.0,0.0,"AS,NBA3,DEF2",2,0,20.9,0.557,0.391,0.364,3.1,18.7,10.9,20.3,2.7,0.8,13.6,30.4,4.4,4.8,9.2,0.157,3.7,1.2,4.9,4.9,"$18,314,532"
2015,8.0,DeMar DeRozan,26.0,TOR,SG,78.0,78.0,2804.0,614.0,1377.0,0.446,47.0,139.0,0.338,567.0,1238.0,0.458,0.463,555.0,653.0,0.85,64.0,285.0,349.0,315.0,81.0,21.0,175.0,167.0,1830.0,0.0,AS,3,0,21.5,0.55,0.101,0.474,2.7,11.5,7.1,20.8,1.5,0.6,9.5,29.8,7.5,2.4,9.9,0.169,3.2,-0.7,2.5,3.2,"$9,500,000"
2015,10.0,Klay Thompson,25.0,GSW,SG,80.0,80.0,2666.0,651.0,1386.0,0.47,276.0,650.0,0.425,375.0,736.0,0.51,0.569,193.0,221.0,0.873,35.0,271.0,306.0,166.0,60.0,49.0,138.0,152.0,1771.0,0.0,"AS,NBA3",1,0,18.6,0.597,0.469,0.159,1.5,10.3,6.2,9.8,1.1,1.4,8.5,26.3,5.5,2.6,8.0,0.144,3.4,-1.6,1.8,2.5,"$17,244,863"
2015,11.0,DeMarcus Cousins,25.0,SAC,C,65.0,65.0,2246.0,601.0,1332.0,0.451,70.0,210.0,0.333,531.0,1122.0,0.473,0.477,476.0,663.0,0.718,158.0,589.0,747.0,214.0,101.0,92.0,249.0,236.0,1748.0,1.0,"AS,NBA2",2,0,23.6,0.538,0.158,0.498,7.7,28.2,18.0,17.0,2.2,3.3,13.3,35.4,2.4,3.3,5.7,0.122,2.7,0.6,3.3,3.0,"$16,404,925"
2015,12.0,Kemba Walker,25.0,CHO,PG,81.0,81.0,2885.0,568.0,1331.0,0.427,182.0,490.0,0.371,386.0,841.0,0.459,0.495,371.0,438.0,0.847,56.0,301.0,357.0,421.0,126.0,39.0,171.0,111.0,1689.0,0.0,,1,0,20.8,0.554,0.368,0.329,2.1,11.5,6.8,25.7,2.2,1.1,10.1,26.5,6.3,3.6,9.9,0.164,3.5,0.5,4.0,4.3,"$12,000,000"
2015,18.0,John Wall,25.0,WAS,PG,77.0,77.0,2784.0,572.0,1349.0,0.424,115.0,328.0,0.351,457.0,1021.0,0.448,0.467,272.0,344.0,0.791,42.0,337.0,379.0,789.0,145.0,59.0,318.0,159.0,1531.0,4.0,AS,2,0,19.8,0.51,0.243,0.255,1.7,13.8,7.6,46.2,2.5,1.7,17.5,28.6,2.2,3.5,5.7,0.098,3.1,0.4,3.5,3.9,"$16,957,900"
2015,19.0,Kawhi Leonard,24.0,SAS,SF,72.0,72.0,2380.0,551.0,1090.0,0.506,129.0,291.0,0.443,422.0,799.0,0.528,0.565,292.0,334.0,0.874,95.0,398.0,493.0,186.0,128.0,71.0,105.0,133.0,1523.0,0.0,"MVP-2,DPOY-1,AS,NBA1,DEF1",1,0,26.0,0.616,0.267,0.306,4.7,18.4,11.8,13.0,2.8,2.3,7.8,25.8,8.3,5.5,13.7,0.277,6.1,3.0,9.1,6.7,"$18,868,625"
2015,24.0,Chris Paul,30.0,LAC,PG,74.0,74.0,2420.0,515.0,1114.0,0.462,122.0,329.0,0.371,393.0,785.0,0.501,0.517,294.0,328.0,0.896,39.0,271.0,310.0,738.0,152.0,13.0,194.0,185.0,1446.0,0.0,"MVP-6,DPOY-13,AS,NBA2,DEF1",3,0,26.2,0.575,0.295,0.294,1.8,12.0,7.0,52.7,3.1,0.4,13.4,27.1,9.2,3.5,12.7,0.253,5.9,2.0,7.9,6.0,"$21,468,695"
2015,33.0,Al Horford,29.0,ATL,C,82.0,82.0,2631.0,529.0,1048.0,0.505,88.0,256.0,0.344,441.0,792.0,0.557,0.547,103.0,129.0,0.798,148.0,448.0,596.0,263.0,68.0,121.0,107.0,163.0,1249.0,0.0,"DPOY-13,AS",5,1,19.4,0.565,0.244,0.123,6.3,18.2,12.4,16.7,1.3,3.6,8.8,20.6,4.9,4.5,9.4,0.172,2.2,1.6,3.8,3.9,"$12,000,000"
2015,35.0,Kevin Love,27.0,CLE,PF,77.0,77.0,2424.0,409.0,977.0,0.419,158.0,439.0,0.36,251.0,538.0,0.467,0.499,258.0,314.0,0.822,149.0,613.0,762.0,186.0,58.0,41.0,142.0,159.0,1234.0,0.0,,4,1,19.0,0.553,0.449,0.321,7.0,28.4,17.8,12.2,1.2,1.4,11.3,23.4,4.7,3.8,8.5,0.169,3.0,0.3,3.3,3.3,"$15,206,485"
2015,40.0,Rudy Gay,29.0,SAC,SF,70.0,70.0,2379.0,466.0,1007.0,0.463,74.0,215.0,0.344,392.0,792.0,0.495,0.5,198.0,254.0,0.78,103.0,353.0,456.0,120.0,100.0,51.0,139.0,184.0,1204.0,0.0,,1,0,15.5,0.538,0.214,0.252,4.7,15.9,10.4,8.0,2.0,1.7,11.1,22.4,1.8,2.1,3.8,0.078,-0.1,-0.3,-0.3,1.0,"$13,333,333"
2015,42.0,Nikola Vucevic,25.0,ORL,C,65.0,60.0,2037.0,533.0,1046.0,0.51,2.0,9.0,0.222,531.0,1037.0,0.512,0.511,113.0,150.0,0.753,174.0,402.0,576.0,179.0,53.0,70.0,123.0,173.0,1181.0,0.0,,1,0,21.1,0.531,0.009,0.143,9.3,22.2,15.7,15.9,1.3,2.8,10.0,26.8,2.8,2.4,5.2,0.122,1.9,0.0,1.9,2.0,"$13,250,000"
2015,44.0,Kobe Bryant,37.0,LAL,SF,66.0,66.0,1863.0,398.0,1113.0,0.358,133.0,467.0,0.285,265.0,646.0,0.41,0.417,232.0,281.0,0.826,41.0,206.0,247.0,184.0,62.0,13.0,129.0,115.0,1161.0,0.0,AS,2,1,14.9,0.469,0.42,0.252,2.3,12.3,7.1,19.1,1.7,0.5,9.4,32.2,-0.9,0.5,-0.4,-0.01,0.9,-2.4,-1.6,0.2,"$24,250,000"
2015,50.0,Marcus Morris Sr.,26.0,DET,SF,80.0,80.0,2856.0,410.0,945.0,0.434,108.0,298.0,0.362,302.0,647.0,0.467,0.491,203.0,271.0,0.749,91.0,313.0,404.0,201.0,67.0,23.0,140.0,170.0,1131.0,0.0,,1,0,12.7,0.531,0.315,0.287,3.3,12.4,7.7,11.0,1.2,0.6,11.6,18.4,2.9,2.5,5.4,0.091,-0.3,0.1,-0.2,1.3,"$5,000,000"
2015,57.0,Jrue Holiday,25.0,NOP,PG,65.0,23.0,1831.0,410.0,935.0,0.439,87.0,259.0,0.336,323.0,676.0,0.478,0.485,182.0,216.0,0.843,27.0,168.0,195.0,391.0,88.0,22.0,167.0,148.0,1089.0,0.0,6MOY-16,3,0,19.7,0.529,0.277,0.231,1.6,10.5,5.9,37.3,2.4,1.0,14.0,28.9,2.2,1.2,3.4,0.089,2.7,-0.6,2.1,1.9,"$10,250,001"
2015,58.0,Derrick Rose,27.0,CHI,PG,66.0,66.0,2097.0,447.0,1048.0,0.427,44.0,150.0,0.293,403.0,898.0,0.449,0.448,142.0,179.0,0.793,46.0,179.0,225.0,311.0,44.0,14.0,175.0,84.0,1080.0,0.0,,4,0,13.4,0.479,0.143,0.171,2.4,8.8,5.6,25.5,1.1,0.5,13.4,27.3,-0.8,1.2,0.4,0.009,-0.6,-1.9,-2.5,-0.3,"$18,862,876"
2015,63.0,Kyrie Irving,23.0,CLE,PG,53.0,53.0,1667.0,394.0,879.0,0.448,84.0,262.0,0.321,310.0,617.0,0.502,0.496,169.0,191.0,0.885,44.0,113.0,157.0,249.0,56.0,18.0,124.0,107.0,1041.0,0.0,,1,0,19.9,0.54,0.298,0.217,3.0,7.6,5.3,26.6,1.7,0.9,11.4,29.5,3.2,1.7,5.0,0.143,3.2,-0.8,2.3,1.8,"$18,868,625"
2015,64.0,Zach Randolph,34.0,MEM,PF,68.0,53.0,2016.0,431.0,907.0,0.475,6.0,26.0,0.231,425.0,881.0,0.482,0.479,172.0,216.0,0.796,179.0,350.0,529.0,142.0,43.0,13.0,105.0,146.0,1040.0,1.0,,1,0,18.3,0.519,0.029,0.238,9.7,20.7,15.0,12.9,1.1,0.6,9.5,24.6,2.8,1.5,4.3,0.103,1.4,-1.7,-0.3,0.9,"$10,000,000"
2015,68.0,Danilo Gallinari,27.0,DEN,SF,53.0,53.0,1839.0,287.0,700.0,0.41,87.0,239.0,0.364,200.0,461.0,0.434,0.472,375.0,432.0,0.868,52.0,229.0,281.0,135.0,42.0,19.0,77.0,87.0,1036.0,0.0,,1,1,19.0,0.582,0.341,0.617,3.1,14.0,8.5,11.8,1.1,0.8,8.0,23.0,5.5,0.9,6.3,0.165,3.4,-0.7,2.7,2.2,"$15,050,000"
2015,75.0,Derrick Favors,24.0,UTA,PF,62.0,59.0,1983.0,418.0,811.0,0.515,0.0,4.0,0.0,418.0,807.0,0.518,0.515,180.0,254.0,0.709,169.0,334.0,503.0,94.0,74.0,91.0,104.0,150.0,1016.0,0.0,,2,0,21.6,0.551,0.005,0.313,10.0,19.6,14.8,8.9,2.0,3.9,10.1,23.9,3.8,3.4,7.1,0.173,2.1,1.2,3.3,2.6,"$11,737,500"
2015,79.0,Serge Ibaka,26.0,OKC,PF,78.0,78.0,2500.0,416.0,869.0,0.479,60.0,184.0,0.326,356.0,685.0,0.52,0.513,91.0,121.0,0.752,141.0,392.0,533.0,66.0,38.0,148.0,108.0,211.0,983.0,0.0,,3,0,13.9,0.533,0.212,0.139,6.5,16.2,11.6,3.9,0.8,4.5,10.5,17.6,2.5,3.0,5.5,0.105,-0.6,0.0,-0.6,0.8,"$12,350,000"
2015,82.0,Dwight Howard,30.0,HOU,C,71.0,71.0,2280.0,372.0,600.0,0.62,0.0,6.0,0.0,372.0,594.0,0.626,0.62,232.0,474.0,0.489,238.0,597.0,835.0,98.0,69.0,113.0,166.0,219.0,976.0,0.0,,3,0,18.9,0.604,0.01,0.79,11.4,29.1,20.2,7.0,1.5,4.1,17.0,18.4,3.5,3.1,6.6,0.138,0.3,-0.2,0.1,1.2,"$21,897,818"
2015,106.0,Mike Conley,28.0,MEM,PG,56.0,56.0,1761.0,294.0,696.0,0.422,78.0,215.0,0.363,216.0,481.0,0.449,0.478,191.0,229.0,0.834,26.0,138.0,164.0,342.0,67.0,16.0,84.0,100.0,857.0,0.0,,5,1,19.4,0.538,0.309,0.329,1.6,9.3,5.3,32.7,2.0,0.8,9.5,22.4,4.2,1.1,5.3,0.144,3.5,-0.5,3.0,2.2,"$8,000,000"
2015,107.0,Tony Parker,33.0,SAS,PG,72.0,72.0,1980.0,350.0,710.0,0.493,27.0,65.0,0.415,323.0,645.0,0.501,0.512,130.0,171.0,0.76,17.0,159.0,176.0,379.0,54.0,11.0,131.0,114.0,857.0,0.0,,1,0,16.2,0.546,0.092,0.241,1.0,8.8,5.1,29.1,1.4,0.4,14.3,21.2,2.9,2.9,5.8,0.142,0.2,0.2,0.4,1.2,"$14,445,313"
2015,113.0,Kenneth Faried,26.0,DEN,PF,67.0,64.0,1694.0,349.0,626.0,0.558,1.0,2.0,0.5,348.0,624.0,0.558,0.558,136.0,222.0,0.613,235.0,346.0,581.0,79.0,32.0,60.0,91.0,169.0,835.0,0.0,,1,0,21.0,0.577,0.003,0.355,15.1,23.0,19.0,8.1,0.9,2.9,11.2,21.0,4.0,1.5,5.5,0.156,1.7,-1.4,0.3,1.0,"$12,500,000"
2015,126.0,Ricky Rubio,25.0,MIN,PG,76.0,76.0,2323.0,219.0,586.0,0.374,62.0,190.0,0.326,157.0,396.0,0.396,0.427,266.0,314.0,0.847,40.0,286.0,326.0,658.0,162.0,10.0,193.0,201.0,766.0,0.0,,1,0,17.6,0.529,0.324,0.536,2.0,14.1,8.2,41.4,3.5,0.4,21.0,17.7,3.6,2.2,5.8,0.119,1.0,0.8,1.8,2.3,"$13,750,000"
2015,127.0,Markieff Morris,26.0,2TM,PF,64.0,45.0,1629.0,305.0,718.0,0.425,47.0,155.0,0.303,258.0,563.0,0.458,0.458,108.0,147.0,0.735,73.0,279.0,352.0,124.0,58.0,34.0,135.0,184.0,765.0,0.0,,1,0,12.2,0.489,0.216,0.205,4.8,19.3,11.9,12.7,1.7,1.7,14.7,24.2,-1.2,1.7,0.5,0.015,-2.3,-0.1,-2.4,-0.2,"$8,000,000"
